index,img,target,0,1,2,3,4,5,6,7
13925,Normal-7428.png,0,-1.408496261,10.84129143,0.362348348,0.962929785,4.818410873,56386.5,0,-0.395163059
13926,Normal-10153.png,0,-1.071591377,9.143796921,0.371731073,0.961610436,4.800428391,57742,0,-0.362093985
13927,Normal-2186.png,0,-0.992490113,8.42398262,0.280997962,0.952818871,4.846541405,54182,0,-0.425737888
13928,Normal-1297.png,0,-0.884499907,8.162289619,0.364461869,0.960499644,4.792776585,58293,0,-0.329031736
13929,Normal-4163.png,0,-1.147509813,9.268328667,0.295820236,0.956267655,4.846256733,54229,0,-0.41088447
13930,Normal-3967.png,0,-1.196550488,9.772159576,0.364730746,0.957659245,4.811635494,56915,0,-0.395424455
13931,Normal-8204.png,0,-1.229978561,10.2215395,0.452220827,0.966440856,4.757722378,60596,0.60206002,-0.342537761
13932,Normal-2647.png,0,-1.100218296,8.864020348,0.257408023,0.946611464,4.862399578,52892.5,0,-0.483809918
13933,Normal-5197.png,0,-1.084128857,8.504850388,0.204169542,0.934464097,4.885106564,50920.5,0,-0.513708532
13934,Normal-5358.png,0,-1.207813859,9.754851341,0.344763517,0.958713591,4.822919369,56055,0,-0.412779361
13935,Normal-4088.png,0,-1.130460739,9.001994133,0.258909494,0.940264046,4.862179279,52911,0,-0.545317948
13936,Normal-2297.png,0,-1.066205144,9.180669785,0.392429531,0.958617032,4.787970066,58638,0,-0.382575154
13937,Normal-2503.png,0,-1.139342546,9.538238525,0.382630169,0.965663791,4.798443317,57887.5,0,-0.392199904
13938,Normal-4231.png,0,-1.147834778,9.364980698,0.323447883,0.955072403,4.831152916,55414.5,0,-0.409663111
13939,Normal-5630.png,0,-1.000483513,8.288025856,0.239138991,0.933687747,4.867219925,52475.5,0.30103001,-0.476316631
13940,Normal-6495.png,0,-1.404523015,11.26182175,0.486610293,0.968073666,4.743697643,61584,0,-0.326381445
13941,Normal-1655.png,0,-0.992552936,8.502299309,0.302511811,0.946611106,4.834859371,55134,0,-0.438812315
13942,Normal-3364.png,0,-1.156807661,9.783781052,0.435984671,0.964343727,4.764385223,60251.5,0,-0.320507467
13943,Normal-2262.png,0,-1.080527902,9.200374603,0.377271354,0.96333617,4.796831131,57959.5,0.30103001,-0.365439773
13944,Normal-4364.png,0,-1.130973101,9.616990089,0.427303255,0.963918567,4.767860413,60027,0,-0.37903443
13945,Normal-459.png,0,-0.958812773,8.347110748,0.302366704,0.949402332,4.834020138,55197,0.30103001,-0.410487473
13946,Normal-1415.png,0,-1.178458095,9.55665493,0.33182472,0.953186691,4.82829237,55646,0,-0.358811378
13947,Normal-754.png,0,-0.933595836,8.281764984,0.321316361,0.949619293,4.822142124,56125.5,0,-0.43846333
13948,Normal-7181.png,0,-1.055925846,9.127488136,0.395715982,0.955787778,4.782744884,58986.5,0,-0.387527049
13949,Normal-2889.png,0,-1.047577262,9.120731354,0.407324761,0.964600086,4.77558136,59499,0,-0.391352326
13950,Normal-1652.png,0,-0.97705245,8.389439583,0.291995585,0.948033512,4.840288162,54699.5,0,-0.463834196
13951,Normal-9082.png,0,-1.09792769,9.430883408,0.422282964,0.963129818,4.769517422,59896.5,0,-0.383250475
13952,Normal-2668.png,0,-1.091484547,8.95283699,0.291263103,0.951887488,4.84553194,54269,0,-0.468061835
13953,Normal-1131.png,0,-0.938210189,8.316831589,0.335230172,0.952065587,4.810481071,57003,0,-0.450134993
13954,Normal-6021.png,0,-1.117829323,9.48035717,0.403987765,0.961152017,4.782709122,59006,0,-0.388963282
13955,Normal-5354.png,0,-1.084528685,8.974488258,0.306181967,0.950290561,4.837159157,54949.5,0,-0.488927633
13956,Normal-3729.png,0,-1.108250499,9.440266609,0.406605422,0.957179129,4.780266762,59167,0,-0.371320009
13957,Normal-8726.png,0,-1.068026543,8.891545296,0.300360054,0.954810202,4.84142828,54601,0,-0.420322239
13958,Normal-8242.png,0,-1.108059645,9.192325592,0.330414861,0.95091784,4.826165676,55781,0.30103001,-0.385341018
13959,Normal-6963.png,0,-1.000479221,8.49661541,0.287007064,0.950817585,4.8447752,54332.5,0.30103001,-0.401975662
13960,Normal-3106.png,0,-1.08351624,9.447955132,0.452789426,0.961895943,4.748195648,61325,0,-0.373184443
13961,Normal-5320.png,0,-1.074678659,8.795267105,0.272569776,0.951106548,4.853837967,53604,0,-0.442445606
13962,Normal-4135.png,0,-1.277818561,10.550313,0.480138928,0.964870751,4.73917675,61896,0,-0.384498984
13963,Normal-402.png,0,-0.968849123,8.719145775,0.413606375,0.961812019,4.762948513,60331,0,-0.319541901
13964,Normal-5054.png,0,-1.181174278,9.687857628,0.364326805,0.955021679,4.810602188,56979,0,-0.347500414
13965,Normal-6292.png,0,-1.104938507,9.170632362,0.327735513,0.956777096,4.827892303,55620,0.60206002,-0.393774807
13966,Normal-594.png,0,-0.911435723,8.191862106,0.329633266,0.951830745,4.816195011,56560.5,0,-0.354519308
13967,Normal-7602.png,0,-1.088241458,9.173855782,0.351568013,0.962906182,4.813827515,56750,0,-0.365551114
13968,Normal-5547.png,0,-0.986091316,7.957901001,0.179885983,0.935366154,4.894460201,50094.5,0,-0.468603492
13969,Normal-6066.png,0,-1.099048018,9.31911087,0.378779888,0.959867418,4.798650742,57878.5,0,-0.386831909
13970,Normal-4722.png,0,-1.322912931,10.22605801,0.315482169,0.958631098,4.840752125,54662,0,-0.348951101
13971,Normal-2663.png,0,-1.203906775,9.735412598,0.349012673,0.958160102,4.819116116,56317,0,-0.3817949
13972,Normal-7275.png,0,-1.177328467,9.818612099,0.41279155,0.962956727,4.780547619,59120,0.30103001,-0.403731406
13973,Normal-5380.png,0,-1.139998198,9.341415405,0.328031659,0.949921131,4.828318119,55627,0,-0.466673434
13974,Normal-1808.png,0,-1.11365664,9.478672981,0.410267264,0.956493795,4.777963161,59336,0,-0.385956854
13975,Normal-337.png,0,-0.963541925,8.288680077,0.284990609,0.949742854,4.842503071,54515.5,0,-0.431962967
13976,Normal-4733.png,0,-1.097445607,9.432990074,0.419266194,0.967582941,4.773596287,59638,0,-0.388309538
13977,Normal-6807.png,0,-1.071274996,9.001666069,0.329904437,0.957655251,4.824282169,55954,0,-0.428209752
13978,Normal-2045.png,0,-1.04910481,8.838199615,0.320152164,0.952701211,4.826916695,55755.5,0,-0.447393388
13979,Normal-4744.png,0,-1.138259888,8.401935577,0.147312149,0.920502365,4.908410072,48800.5,0.30103001,-0.503301322
13980,Normal-3139.png,0,-1.100094914,9.307990074,0.377673775,0.957190692,4.797904491,57920,0,-0.36264509
13981,Normal-783.png,0,-0.979116142,8.430339813,0.303554058,0.947738707,4.832706928,55301,0,-0.416387737
13982,Normal-3385.png,0,-0.979000866,8.409573555,0.296280563,0.951055527,4.837241173,54943.5,0,-0.405474991
13983,Normal-658.png,0,-1.050680637,9.394694328,0.510954499,0.96499753,4.690320015,64808.5,0,-0.30384168
13984,Normal-7122.png,0,-1.074219704,9.065443993,0.345826447,0.960831821,4.814740181,56681.5,0,-0.385372847
13985,Normal-9397.png,0,-1.041320324,8.703123093,0.287050486,0.949734569,4.846782207,54160,0.477121264,-0.440512061
13986,Normal-5330.png,0,-1.112826586,9.56182003,0.437436044,0.969480455,4.761567116,60458.5,0,-0.331268489
13987,Normal-82.png,0,-1.000619531,8.652240753,0.331670016,0.956175923,4.819682121,56299,0,-0.404606879
13988,Normal-4885.png,0,-1.217891574,9.237409592,0.220307603,0.945657849,4.881179333,51272.5,0,-0.42261517
13989,Normal-8568.png,0,-1.244459748,10.36284637,0.476920843,0.959824324,4.740030766,61830.5,0,-0.379268944
13990,Normal-3107.png,0,-1.397127867,10.66163826,0.334261656,0.95555079,4.832234383,55319,0,-0.444094509
13991,Normal-9334.png,0,-1.121573329,9.405569077,0.371060669,0.959430635,4.804616451,57432.5,0,-0.39135164
13992,Normal-700.png,0,-0.891761839,7.993321419,0.303662568,0.948267519,4.827918053,55656,0.477121264,-0.447268635
13993,Normal-9505.png,0,-1.089588761,9.213114738,0.362100065,0.959676802,4.808258057,57156,0.30103001,-0.395117521
13994,Normal-6486.png,0,-1.202054381,9.788438797,0.360887915,0.964377046,4.814021111,56715.5,0,-0.310240686
13995,Normal-743.png,0,-0.890720844,7.839753628,0.258915752,0.940814018,4.852650642,53703.5,0,-0.427697897
13996,Normal-8931.png,0,-1.100365281,9.314811707,0.37804386,0.965247929,4.798623085,57844,0.30103001,-0.358048707
13997,Normal-638.png,0,-0.933747292,8.499032021,0.401627094,0.959142387,4.767897606,60027.5,0,-0.37774092
13998,Normal-3060.png,0,-1.116700292,8.699424744,0.207796186,0.947516918,4.88493681,50943.5,0,-0.460604399
13999,Normal-5035.png,0,-1.131973386,9.601280212,0.422091991,0.957636118,4.770365715,59849.5,0,-0.416312486
14000,Normal-22.png,0,-1.056721807,8.598391533,0.24319154,0.947595417,4.868656158,52346.5,0,-0.443896502
14001,Normal-87.png,0,-0.9017694,8.223320007,0.36233744,0.951212823,4.79165554,58356,0.30103001,-0.408017427
14002,Normal-2212.png,0,-1.06149745,8.834287643,0.297314227,0.957527637,4.841678619,54588,0,-0.407910526
14003,Normal-5937.png,0,-1.334659457,10.71848106,0.434730917,0.962536037,4.774546146,59562.5,0,-0.387180507
14004,Normal-10131.png,0,-0.935164511,8.513588905,0.400244266,0.961774349,4.77121973,59786,0.30103001,-0.318992168
14005,Normal-6463.png,0,-1.233347774,10.29233932,0.472328752,0.965989769,4.743054867,61643,0,-0.359442621
14006,Normal-7764.png,0,-1.086855292,8.867109299,0.277806103,0.945818186,4.851240158,53775,0.477121264,-0.50722909
14007,Normal-4725.png,0,-1.095334411,9.322365761,0.389668763,0.960472941,4.790995598,58413,0,-0.365607649
14008,Normal-5449.png,0,-1.13760519,9.718812943,0.452269852,0.963390052,4.748986244,61255.5,0,-0.334525645
14009,Normal-8037.png,0,-1.097671032,9.033410072,0.300457835,0.951545894,4.841741085,54588,0,-0.406765521
14010,Normal-2674.png,0,-1.131867051,9.539011955,0.400226176,0.96304965,4.785415173,58742,0.60206002,-0.426873893
14011,Normal-6589.png,0,-1.157805324,9.688905716,0.401960224,0.964287996,4.786971569,58678.5,0,-0.336275458
14012,Normal-5427.png,0,-1.146605849,9.83621788,0.470802426,0.967211545,4.740307331,61797.5,0,-0.304326147
14013,Normal-6622.png,0,-1.054131746,8.991081238,0.352810353,0.957529306,4.810064316,57018.5,0,-0.358075768
14014,Normal-5851.png,0,-1.178316951,9.014413834,0.212802589,0.949046373,4.883718014,51047.5,0,-0.448268116
14015,Normal-6464.png,0,-1.210490823,9.952236176,0.397238106,0.964006007,4.79304266,58265,0,-0.355902314
14016,Normal-3179.png,0,-1.118103027,9.338341713,0.358254284,0.958335042,4.810676098,56967,0,-0.401927143
14017,Normal-267.png,0,-0.986983001,8.844946861,0.433254033,0.961238861,4.745371342,61494,0,-0.346705616
14018,Normal-8049.png,0,-1.072631001,9.134170532,0.365393668,0.959929228,4.804841042,57421,0,-0.385712594
14019,Normal-3271.png,0,-1.173171639,8.942608833,0.203855038,0.93669039,4.887420177,50715,0,-0.48805517
14020,Normal-8391.png,0,-1.169052362,9.818601608,0.427515656,0.961320698,4.770653248,59833,0,-0.3820678
14021,Normal-8769.png,0,-1.051979065,9.135030746,0.400537968,0.961562574,4.781798363,59055.5,0,-0.330065221
14022,Normal-8424.png,0,-1.129188538,9.375443459,0.352228224,0.951683581,4.81472683,56677,0,-0.400680006
14023,Normal-4433.png,0,-1.091921091,9.398300171,0.420706183,0.961980999,4.771190643,59795,0,-0.358074605
14024,Normal-7018.png,0,-1.130411148,8.276319504,0.136446074,0.932808578,4.912126541,48437,0.477121264,-0.475397438
14025,Normal-6064.png,0,-1.161342144,9.553448677,0.354694098,0.95675528,4.815272331,56638,0,-0.358221918
14026,Normal-2070.png,0,-1.132150769,9.027394295,0.257422358,0.952287495,4.863893509,52755.5,0,-0.451309621
14027,Normal-9389.png,0,-1.105591297,9.449303627,0.415702641,0.96075362,4.773427963,59627,0,-0.44796896
14028,Normal-9730.png,0,-1.125704408,9.41979599,0.371564865,0.95385468,4.802978992,57543,0,-0.418468177
14029,Normal-9425.png,0,-1.210853219,10.15606022,0.463891208,0.959951282,4.748893261,61260.5,0,-0.394844115
14030,Normal-4092.png,0,-1.455624819,11.58429432,0.497592866,0.966795623,4.73886776,61862.5,0.30103001,-0.311882824
14031,Normal-5226.png,0,-1.234467387,9.935873985,0.35744679,0.957831919,4.816612244,56528,0,-0.399276108
14032,Normal-4768.png,0,-1.078704834,9.172380447,0.372251332,0.958217323,4.79921627,57831.5,0,-0.403158069
14033,Normal-6758.png,0,-1.032178044,8.398298264,0.227138102,0.939650476,4.874557018,51839,0.30103001,-0.462063998
14034,Normal-5130.png,0,-1.255826712,10.07942677,0.371017128,0.957508326,4.808764458,57111.5,0,-0.461012244
14035,Normal-781.png,0,-0.906106949,8.100341797,0.309166014,0.956355572,4.826787472,55762.5,0,-0.381442636
14036,Normal-5979.png,0,-1.091962576,9.345116615,0.401191086,0.962677777,4.784089088,58911,0,-0.335110873
14037,Normal-2752.png,0,-1.086720347,9.159430504,0.355086744,0.954176009,4.81015873,57025,0,-0.395536065
14038,Normal-718.png,0,-0.986119568,8.632453918,0.357157618,0.962071002,4.79954052,57795,0,-0.357087553
14039,Normal-9636.png,0,-1.106960893,9.208760262,0.336753666,0.953034699,4.822194099,56096.5,0,-0.361870646
14040,Normal-4167.png,0,-1.118425131,8.429110527,0.16509968,0.927136958,4.901485443,49437,0.30103001,-0.528300226
14041,Normal-6575.png,0,-1.146480322,9.646918297,0.406857908,0.965754032,4.783517838,58937,0,-0.320736349
14042,Normal-5895.png,0,-1.094044209,9.071194649,0.316738665,0.949270487,4.832859993,55283,0,-0.401407897
14043,Normal-3377.png,0,-1.010010004,8.678760529,0.324353367,0.954279721,4.825166225,55876.5,0,-0.41979745
14044,Normal-4804.png,0,-1.09372437,9.279706001,0.377313524,0.96349442,4.798843861,57828.5,0,-0.350970179
14045,Normal-10037.png,0,-1.106252193,9.277125359,0.358842462,0.950642347,4.809357643,57077,0,-0.395330906
14046,Normal-8031.png,0,-1.170467854,9.453893661,0.31507358,0.955313921,4.836950302,54949,0.30103001,-0.39746204
14047,Normal-2388.png,0,-1.082992673,9.22565937,0.376795501,0.961514294,4.799106121,57828.5,0,-0.357781798
14048,Normal-7835.png,0,-1.169824719,9.778621674,0.408830553,0.967099786,4.783575058,58939.5,0,-0.363836974
14049,Normal-5313.png,0,-1.180951238,9.744678497,0.381850809,0.960195005,4.800394058,57738.5,0,-0.392276913
14050,Normal-9766.png,0,-1.207306743,10.13234615,0.462837219,0.967157066,4.74985218,61208,0,-0.378409564
14051,Normal-529.png,0,-0.909344375,8.290999413,0.373864919,0.958741069,4.783231735,58940,0,-0.381303817
14052,Normal-9992.png,0,-1.061434746,9.026123047,0.353280485,0.949932396,4.809532642,57082.5,0,-0.386321932
14053,Normal-1775.png,0,-1.318186283,10.73247719,0.463028491,0.960021257,4.756803513,60747.5,0,-0.340567976
14054,Normal-5786.png,0,-1.309109092,10.03143215,0.288204789,0.945702076,4.853156567,53653,0,-0.419634432
14055,Normal-7986.png,0,-0.938314676,8.242588043,0.307654828,0.949977636,4.828672886,55616.5,0,-0.434885472
14056,Normal-6582.png,0,-1.187748194,9.907696724,0.422483832,0.965329349,4.775209904,59505,0,-0.361362129
14057,Normal-9489.png,0,-1.413414598,11.04452324,0.410121113,0.962682426,4.791767597,58345.5,0,-0.438505769
14058,Normal-8738.png,0,-1.137327552,9.703831673,0.44195351,0.967143536,4.759494305,60571.5,0,-0.373120874
14059,Normal-4765.png,0,-1.175569296,9.564617157,0.339149028,0.960730553,4.824184418,55964.5,0,-0.442094952
14060,Normal-9403.png,0,-1.058660984,9.026740074,0.355595917,0.948693693,4.809128761,57093.5,0,-0.397066474
14061,Normal-1070.png,0,-0.827695191,7.433826923,0.220133841,0.937831879,4.871841431,52090,0,-0.411425203
14062,Normal-8120.png,0,-1.207019687,9.704153061,0.331623226,0.953095078,4.829676628,55532.5,0,-0.385910869
14063,Normal-5063.png,0,-1.204152226,9.801261902,0.364307582,0.962328851,4.811065197,56952,0,-0.408140332
14064,Normal-9074.png,0,-1.031768918,8.768715858,0.320768207,0.960730851,4.82753706,55693,0.30103001,-0.394975305
14065,Normal-7559.png,0,-1.101545691,9.441804886,0.420316994,0.962819457,4.770918369,59807.5,0,-0.396753728
14066,Normal-10085.png,0,-1.158391237,9.485982895,0.337764025,0.961975634,4.825315952,55834,0.477121264,-0.417104125
14067,Normal-8399.png,0,-1.096720338,9.279391289,0.375507891,0.962469578,4.798623085,57854,0,-0.3654612
14068,Normal-6752.png,0,-1.096390367,8.98014164,0.283223331,0.952742577,4.851600647,53788.5,0,-0.374596059
14069,Normal-9295.png,0,-1.126270175,9.368861198,0.353827536,0.957570553,4.814380646,56686,0.30103001,-0.407388538
14070,Normal-1075.png,0,-0.948254824,8.370744705,0.331073642,0.957069993,4.815252304,56633.5,0,-0.376298338
14071,Normal-6449.png,0,-1.061782837,8.955313683,0.331704348,0.951132119,4.822678089,56073,0,-0.483496428
14072,Normal-3647.png,0,-1.161764264,9.719923019,0.405558169,0.965778291,4.78489542,58847.5,0,-0.364788175
14073,Normal-5256.png,0,-1.030447483,8.500622749,0.24749139,0.948079109,4.866015434,52571,0,-0.390398532
14074,Normal-2393.png,0,-1.108497739,9.420958519,0.40296042,0.955292642,4.781633377,59086.5,0,-0.402234882
14075,Normal-2657.png,0,-1.08340764,9.294617653,0.400794446,0.96095705,4.783074379,58976.5,0,-0.383951217
14076,Normal-4580.png,0,-1.113658786,9.191358566,0.323121041,0.955435872,4.830101013,55495,0,-0.403701782
14077,Normal-1643.png,0,-1.047376633,8.97697258,0.354939014,0.956457376,4.81085062,56969,0,-0.414303303
14078,Normal-2665.png,0,-1.208586216,10.18779469,0.478955001,0.963757157,4.738209724,61948,0,-0.357722461
14079,Normal-8938.png,0,-1.138641834,9.710688591,0.444190413,0.961894095,4.757205963,60728.5,0,-0.328933358
14080,Normal-5178.png,0,-1.143092632,9.640468597,0.41378209,0.959663928,4.778028011,59328.5,0,-0.437091917
14081,Normal-7501.png,0,-1.133015871,9.363153458,0.339423001,0.9582026,4.8232131,56025.5,0,-0.372510135
14082,Normal-5364.png,0,-1.037931204,8.612718582,0.270853668,0.946636975,4.853953838,53589,0,-0.49667725
14083,Normal-5048.png,0,-1.068085194,8.515581131,0.217395246,0.933105767,4.879640579,51418,0,-0.50198102
14084,Normal-9454.png,0,-1.135963678,9.445357323,0.365257621,0.960026085,4.806464672,57278.5,0,-0.396327138
14085,Normal-2785.png,0,-1.171798587,9.2947855,0.277808279,0.952454329,4.854615688,53525.5,0,-0.46306631
14086,Normal-4793.png,0,-1.166606903,10.07748604,0.524194598,0.970338821,4.698944092,64306,0,-0.335765123
14087,Normal-3227.png,0,-1.079358339,9.046038628,0.332375169,0.95507741,4.823082924,56040.5,0,-0.416407526
14088,Normal-5419.png,0,-1.196095705,9.29769516,0.25014469,0.945927143,4.868238926,52391.5,0,-0.407398075
14089,Normal-1038.png,0,-0.770562172,7.253484726,0.250199676,0.941152096,4.852973938,53663.5,0.30103001,-0.401882946
14090,Normal-964.png,0,-0.792168915,7.097101212,0.185889721,0.913152277,4.885802269,50875.5,0.30103001,-0.496714592
14091,Normal-10180.png,0,-1.16354084,9.989069939,0.496243328,0.969149292,4.720581055,63033,0,-0.287488192
14092,Normal-6574.png,0,-1.05355978,8.789655685,0.298519552,0.945997536,4.839515686,54724,0.30103001,-0.413948238
14093,Normal-2126.png,0,-1.119171739,9.287765503,0.341843933,0.955110848,4.820549488,56224.5,0,-0.409626812
14094,Normal-5754.png,0,-1.16112721,9.631598473,0.377194583,0.958959579,4.80304718,57544,0,-0.415257692
14095,Normal-3473.png,0,-1.172048211,9.859330177,0.435294896,0.955193162,4.76525116,60176,0.30103001,-0.433074355
14096,Normal-2040.png,0,-1.057969213,8.840963364,0.299798787,0.957256138,4.841109276,54636,0,-0.35799557
14097,Normal-2020.png,0,-1.141539097,9.615861893,0.405140191,0.960059047,4.784310341,58881,0,-0.364542633
14098,Normal-7173.png,0,-1.225506783,10.41940594,0.532129705,0.97290796,4.696487427,64446,0,-0.346781462
14099,Normal-8790.png,0,-1.233329654,10.31826782,0.482343853,0.967954874,4.735071659,62150,0,-0.38624379
14100,Normal-7118.png,0,-1.038673639,8.78131485,0.314644992,0.950043261,4.830973625,55432,0,-0.424309671
14101,Normal-3749.png,0,-1.088274956,9.001193047,0.306900501,0.960280359,4.837626457,54909,0,-0.39349699
14102,Normal-4295.png,0,-1.119591117,8.816045761,0.225992754,0.945047855,4.877417564,51601,0,-0.426914752
14103,Normal-197.png,0,-0.895647764,8.042517662,0.314982414,0.942757905,4.819122791,56344.5,0.30103001,-0.428114057
14104,Normal-332.png,0,-0.916214764,8.107419968,0.296591848,0.950604975,4.834649563,55152.5,0,-0.414459795
14105,Normal-1653.png,0,-1.258731008,10.51120472,0.500797272,0.966631114,4.723775864,62842.5,0,-0.355611652
14106,Normal-4750.png,0,-1.350555897,10.74310589,0.4164038,0.963475168,4.78648901,58719.5,0,-0.35839051
14107,Normal-8644.png,0,-1.080196619,9.1335783,0.358962446,0.95767194,4.807230473,57237,0,-0.407318711
14108,Normal-10073.png,0,-1.070034742,9.100834846,0.362225235,0.953307211,4.805636883,57355.5,0,-0.428837627
14109,Normal-3682.png,0,-1.07307291,9.024540901,0.335422754,0.951930165,4.820989132,56187.5,0.30103001,-0.457190871
14110,Normal-7886.png,0,-1.135682464,9.621940613,0.419018388,0.963442087,4.774049759,59611.5,0,-0.35970372
14111,Normal-7782.png,0,-1.161839008,9.51905632,0.34293741,0.959010065,4.822371006,56107,0,-0.406821877
14112,Normal-2700.png,0,-1.082520485,9.093353271,0.339603394,0.953175247,4.819228172,56323.5,0,-0.428111911
14113,Normal-7424.png,0,-1.178510785,9.682911873,0.367080271,0.959159553,4.808865547,57107,0,-0.374097407
14114,Normal-1202.png,0,-0.921339571,8.154974937,0.301540464,0.956623495,4.832426071,55321,0,-0.365873367
14115,Normal-10150.png,0,-1.109510541,9.45777607,0.410152942,0.963997185,4.778223515,59307.5,0,-0.350720435
14116,Normal-6396.png,0,-1.427485228,11.21055603,0.435026526,0.958637714,4.777296066,59339.5,0,-0.336571038
14117,Normal-4267.png,0,-1.061399698,8.916964531,0.3213844,0.954729617,4.828221321,55659,0,-0.440611124
14118,Normal-3527.png,0,-1.301092863,10.48795414,0.418287992,0.960733712,4.783331871,58945.5,0,-0.402733326
14119,Normal-9169.png,0,-1.119770527,9.10662365,0.291834891,0.95087719,4.846905708,54176,0,-0.446491331
14120,Normal-1524.png,0,-1.194204211,9.87628746,0.405747652,0.959122181,4.784524441,58858,0,-0.385988176
14121,Normal-86.png,0,-0.877234936,7.795078754,0.255313784,0.953848243,4.856287956,53395.5,0.30103001,-0.341413647
14122,Normal-6652.png,0,-1.060813069,9.001494408,0.347519964,0.956616938,4.81388092,56736,0,-0.43851015
14123,Normal-4360.png,0,-1.282625318,10.70763111,0.52396971,0.973164976,4.707978725,63787.5,0,-0.307592481
14124,Normal-8727.png,0,-1.131567359,9.55805397,0.405562222,0.968905807,4.783067226,58973,0,-0.390908688
14125,Normal-5543.png,0,-1.12959826,9.493814468,0.387354463,0.961835146,4.794097424,58196,0,-0.345114589
14126,Normal-550.png,0,-0.966174066,8.385497093,0.311025023,0.946835399,4.827679157,55687,0,-0.467899621
14127,Normal-8544.png,0,-1.300527096,10.31660843,0.371140182,0.957132578,4.810561657,56981,0,-0.422490031
14128,Normal-10191.png,0,-1.051842213,9.031983376,0.367067933,0.956575334,4.80248642,57569.5,0,-0.370716423
14129,Normal-2003.png,0,-1.024757981,8.540260315,0.261048913,0.953230977,4.860104561,53079.5,0.30103001,-0.390837789
14130,Normal-7518.png,0,-1.081621051,8.970545769,0.306245327,0.952132642,4.8376894,54893,0,-0.38774851
14131,Normal-7844.png,0,-1.075215101,9.120471954,0.361553669,0.961888492,4.805813313,57345,0,-0.380651861
14132,Normal-2590.png,0,-1.234461904,10.33696651,0.482084423,0.967133105,4.737248421,62000,0,-0.31913951
14133,Normal-8765.png,0,-1.301849723,10.30964565,0.363842696,0.960689783,4.815059662,56650.5,0,-0.350002229
14134,Normal-5025.png,0,-1.162953615,8.594284058,0.159632981,0.931563556,4.904066086,49198,0.30103001,-0.487677664
14135,Normal-5986.png,0,-1.14339447,9.151747704,0.273087472,0.948193669,4.857000828,53312,0.30103001,-0.439566284
14136,Normal-5640.png,0,-0.99852699,8.466473579,0.281484365,0.951686561,4.8473382,54139,0,-0.427516758
14137,Normal-8514.png,0,-1.110384583,9.535009384,0.428164095,0.95916611,4.76928854,59928,0,-0.378548533
14138,Normal-4703.png,0,-1.153762341,9.523628235,0.358405769,0.955588281,4.812799931,56825.5,0,-0.400134087
14139,Normal-190.png,0,-0.926028013,8.139972687,0.296457827,0.940540671,4.833593369,55222,0,-0.465167075
14140,Normal-7516.png,0,-1.086109161,8.943944931,0.292939693,0.949988306,4.84503603,54309,0,-0.423290908
14141,Normal-9340.png,0,-1.208521843,9.942585945,0.398168147,0.957893014,4.791943073,58342,0,-0.429258138
14142,Normal-953.png,0,-0.968866348,8.456535339,0.323193252,0.955769658,4.822279453,56107.5,0,-0.390430301
14143,Normal-9202.png,0,-1.068327665,9.131052971,0.370908886,0.958513856,4.800730705,57700.5,0.30103001,-0.38555041
14144,Normal-9707.png,0,-1.134152532,9.719064713,0.4546538,0.964032948,4.749821186,61187.5,0.30103001,-0.364719868
14145,Normal-3303.png,0,-1.111313462,9.191275597,0.32367292,0.962122917,4.830556393,55436.5,0.30103001,-0.366760671
14146,Normal-8601.png,0,-1.073238015,9.076745987,0.346974105,0.958482981,4.816154957,56558.5,0,-0.435430288
14147,Normal-3040.png,0,-1.171559572,9.635605812,0.361161888,0.959502518,4.812532425,56845,0,-0.326944023
14148,Normal-5785.png,0,-1.108435631,9.208302498,0.336700499,0.953534961,4.82119894,56160,0.30103001,-0.382614672
14149,Normal-1332.png,0,-0.976670921,8.564534187,0.347275168,0.956512868,4.807223797,57231,0,-0.342451274
14150,Normal-4432.png,0,-1.043290496,8.827148438,0.316883624,0.955572188,4.831517696,55377,0.30103001,-0.419255763
14151,Normal-9797.png,0,-1.100979567,9.358244896,0.393820226,0.958866417,4.788083553,58612.5,0,-0.384941697
14152,Normal-6898.png,0,-1.07860291,9.261414528,0.391647488,0.965283632,4.791381836,58386.5,0,-0.317683309
14153,Normal-7981.png,0,-1.060302973,8.93400383,0.326015264,0.956558645,4.826424599,55788.5,0,-0.386830032
14154,Normal-8130.png,0,-1.163990974,9.950510979,0.48356843,0.971507609,4.728662014,62550.5,0,-0.353586107
14155,Normal-7631.png,0,-1.035286069,8.947484016,0.37613669,0.954863369,4.791704655,58363,0,-0.391404092
14156,Normal-7139.png,0,-1.043361187,8.734554291,0.296224087,0.948646784,4.840808392,54669,0,-0.451635122
14157,Normal-5485.png,0,-0.980362236,8.202625275,0.234846294,0.941644847,4.87037468,52208.5,0,-0.456857562
14158,Normal-7323.png,0,-1.1178267,9.275809288,0.337047487,0.954826057,4.82369566,55996,0,-0.422552586
14159,Normal-723.png,0,-0.930917978,8.251976967,0.321617097,0.938534558,4.819635868,56317.5,0,-0.455302417
14160,Normal-3656.png,0,-1.070443273,8.911094666,0.301762283,0.952173471,4.840639114,54670.5,0,-0.35323897
14161,Normal-8246.png,0,-1.200621486,9.965738297,0.422398895,0.957022309,4.774961948,59520,0,-0.399371833
14162,Normal-5252.png,0,-1.070224881,9.035988808,0.339166105,0.955632508,4.820621967,56235,0,-0.431274593
14163,Normal-9414.png,0,-1.084632516,9.198195457,0.369029194,0.961390734,4.802075386,57613.5,0,-0.372150004
